14688

H,-5.52914,5.52632,-7.64672
H,-6.11716,4.95217,-8.91812
O,-8.5562,5.32179,-5.31179
H,-7.638720000000001,5.51484,-5.504660000000001
H,-8.522060000000002,4.64916,-4.63162
O,-5.254390000000001,8.54844,-5.2946300000000015
H,-6.046090000000001,8.92365,-4.90906
H,-4.609620000000001,8.57004,-4.5875
O,-1.58737,15.71263,-1.58737
H,-2.50479,15.93879,-1.4343000000000004
H,-1.4343000000000004,15.93879,-2.50479
O,-0.9842900000000014,16.31571,-4.2287
H,-0.58446,15.53098,-4.603620000000001
H,-0.2863100000000003,16.97059,-4.24234
O,-4.2287,16.31571,-0.9842900000000014
H,-4.583780000000001,16.72167,-1.7750800000000009
H,-4.2416,17.01388,-0.3295999999999992
O,-0.9268900000000002,13.08906,-0.9671200000000013
H,-0.26543000000000205,13.12668,-0.2762600000000006
H,-1.1300300000000014,14.00539,-1.15503
O,-7.04763,10.25237,-1.58737
H,-7.198460000000001,10.02603,-2.50511
H,-6.13039,10.02692,-1.4322100000000013
O,-3.3232100000000013,8.5662,-3.3232100000000013
H,-3.595790000000001,9.01927,-2.5253000000000014
H,-2.5253000000000014,9.01927,-3.595790000000001
O,-4.4063,9.64929,-0.9842900000000014
H,-4.03138,10.43402,-0.58446
H,-4.392660000000001,8.99441,-0.2863100000000003
O,-8.768790000000001,13.9656,-3.3123900000000006
H,-8.40109,13.5635,-2.525400000000001
H,-8.74337,13.27135,-3.970880000000001
O,-7.708110000000001,12.87594,-0.9671200000000013
H,-6.9020600000000005,13.24711,-0.6082999999999998
H,-7.48108,11.97105,-1.181280000000001
O,-1.58737,10.25237,-7.04763
H,-2.5052200000000013,10.10734,-7.277320000000001
H,-1.4224800000000002,11.16543,-7.282950000000001
O,-0.9842900000000014,9.64929,-4.4063
H,-1.1888199999999998,9.86664,-5.31578
H,-0.6146700000000003,10.45466,-4.04438
O,-0.9268900000000002,12.87594,-7.667870000000001
H,-1.7204899999999999,13.33442,-7.943980000000002
H,-0.6589100000000023,13.32245,-6.86472
O,-3.253540000000001,14.01471,-8.719840000000001
H,-3.9469200000000004,13.35482,-8.717400000000001
H,-3.6647800000000004,14.7963,-8.350750000000001
O,-7.04763,15.71263,-7.04763
H,-6.14433,15.93656,-7.271560000000001
H,-7.580670000000001,16.27481,-7.609810000000001
O,-7.65071,16.31571,-4.4063
H,-8.02848,15.5136,-4.045540000000001
H,-7.446770000000001,16.09707,-5.315610000000001
O,-4.4063,16.31571,-7.65071
H,-4.3934000000000015,17.01388,-8.30541
H,-4.051220000000001,16.72167,-6.859920000000001
O,-10.242370000000001,7.05763,-1.58737
H,-10.032890000000002,7.27823,-2.4949400000000015
H,-9.67524,7.62521,-1.0654000000000003
O,-13.966790000000001,8.7438,-3.3232100000000013
H,-13.694210000000002,8.29073,-2.5253000000000014
H,-14.764700000000001,8.29073,-3.595790000000001
O,-12.883700000000001,7.66071,-0.9842900000000014
H,-13.24562,6.85534,-0.6146700000000003
H,-11.97422,7.44336,-1.1888199999999998
O,-8.52121,3.34441,-3.3123900000000006
H,-8.96804,3.61954,-2.511840000000001
H,-8.98253,2.55096,-3.5841400000000014
O,-9.581890000000001,4.43406,-0.9671200000000013
H,-10.38794,4.06289,-0.6082999999999998
H,-9.80892,5.33895,-1.181280000000001
O,-15.702630000000001,1.59737,-1.58737
H,-15.86752,2.51042,-1.3520500000000002
H,-14.784780000000001,1.45234,-1.3576800000000002
O,-16.30571,0.99429,-4.2287
H,-16.675330000000002,1.79966,-4.590620000000001
H,-16.10118,1.21164,-3.3192200000000014
O,-13.061300000000001,0.99429,-0.9842900000000014
H,-12.706220000000002,0.58833,-1.7750800000000009
H,-13.0484,0.29612,-0.3295999999999992
O,-16.36311,4.22094,-0.9671200000000013
H,-15.558390000000001,4.66336,-0.6970700000000001
H,-16.62526,4.66932,-1.7711500000000004
O,-10.242370000000001,1.59737,-7.04763
H,-9.709330000000001,1.03519,-7.609810000000001
H,-11.14567,1.37344,-7.271560000000001
O,-9.63929,0.99429,-4.4063
H,-8.96274,0.31774,-4.43449
H,-9.82821,1.18321,-5.325460000000001
O,-12.883700000000001,0.99429,-7.65071
H,-13.34018,1.79483,-7.909560000000001
H,-13.31999,0.71929,-6.8443200000000015
O,-13.97422,3.34106,-8.709100000000001
H,-13.29506,4.01486,-8.74023
H,-14.16245,3.14743,-9.62742
O,-15.702630000000001,7.05763,-7.04763
H,-15.939900000000002,6.1576,-7.2709600000000005
H,-16.261110000000002,7.59862,-7.6059
O,-16.30571,7.66071,-4.4063
H,-16.11679,7.47179,-5.325460000000001
H,-16.98226,8.33726,-4.43449
O,-16.36311,4.43406,-7.667870000000001
H,-15.56966,4.05962,-8.05058
H,-17.00265,4.42012,-8.37992
O,-10.242370000000001,15.71263,-10.242370000000001
H,-11.159790000000001,15.93879,-10.089300000000001
H,-10.089300000000001,15.93879,-11.159790000000001
O,-9.63929,16.31571,-12.883700000000001
H,-8.941310000000001,16.97059,-12.89734
H,-9.239460000000001,15.53098,-13.25862
O,-12.883700000000001,16.31571,-9.63929
H,-13.26182,15.5301,-9.24423
H,-12.89919,16.96784,-8.938780000000001
O,-8.5562,13.97679,-13.966790000000001
H,-8.5691,13.27862,-13.312090000000001
H,-8.911280000000001,13.57083,-14.75758
O,-13.97422,13.96894,-8.580900000000002
H,-14.764420000000001,13.56369,-8.938080000000001
H,-13.32133,13.269,-8.58802
O,-15.702630000000001,10.25237,-10.242370000000001
H,-14.78531,10.10393,-10.01277
H,-15.86443,11.16569,-10.00595
O,-16.30571,9.64929,-12.883700000000001
H,-16.10118,9.86664,-11.97422
H,-16.675330000000002,10.45466,-13.24562
O,-13.966790000000001,8.5662,-13.966790000000001
H,-14.184140000000001,7.65672,-14.171320000000001
H,-14.772160000000001,8.92812,-13.59717
O,-16.36311,12.87594,-9.62212
H,-16.75957,13.26009,-10.40409
H,-17.058690000000002,12.89787,-8.964920000000001
O,-10.242370000000001,10.25237,-15.702630000000001
H,-9.709330000000001,9.69019,-16.26481
H,-11.14567,10.02844,-15.92656
O,-12.883700000000001,9.64929,-16.30571
H,-12.89734,8.95131,-16.96059
H,-13.25862,9.24946,-15.520980000000002
O,-9.581890000000001,12.87594,-16.32287
H,-8.920430000000001,12.83832,-17.013730000000002
H,-9.78503,11.95961,-16.13497
O,-15.702630000000001,15.71263,-15.702630000000001
H,-15.92656,15.93656,-14.799330000000001
H,-16.26481,16.27481,-16.23567
O,-16.30571,16.31571,-13.061300000000001
H,-15.516250000000001,16.71722,-12.6983
H,-16.958940000000002,17.01522,-13.04719
O,-13.061300000000001,16.31571,-16.30571
H,-13.970780000000001,16.09836,-16.10118
H,-12.699380000000001,15.51034,-16.675330000000002
O,-16.36311,13.08906,-16.32287
H,-16.13608,13.99395,-16.108710000000002
H,-15.55706,12.71789,-16.68169
O,-1.58737,7.05763,-10.242370000000001
H,-1.3634400000000007,7.28156,-11.14567
H,-1.025190000000002,7.61981,-9.709330000000001
O,-0.9842900000000014,7.66071,-12.883700000000001
H,-0.58446,6.87598,-13.25862
H,-0.2863100000000003,8.31559,-12.89734
O,-3.3232100000000013,8.7438,-13.966790000000001
H,-2.5367800000000003,8.36955,-13.569680000000002
H,-3.9730600000000003,8.73773,-13.26402
O,-0.9268900000000002,4.43406,-9.62212
H,-1.16404,5.33719,-9.8327
H,-1.7282700000000002,4.05295,-9.26326
O,-3.253540000000001,3.29529,-8.570160000000001
H,-3.9356100000000005,3.96665,-8.55296
H,-3.077630000000001,3.10822,-7.648050000000001
O,-7.04763,1.59737,-10.242370000000001
H,-6.13021,1.4443,-10.016210000000001
H,-7.200700000000001,2.51479,-10.016210000000001
O,-7.65071,0.99429,-12.883700000000001
H,-7.44618,1.21164,-11.97422
H,-8.020330000000001,1.79966,-13.24562
O,-4.4063,0.99429,-9.63929
H,-3.9709400000000006,0.71297,-10.444
H,-3.93004,1.78001,-9.37085
O,-8.7338,3.33321,-13.966790000000001
H,-8.38298,3.71009,-14.773710000000001
H,-9.644630000000001,3.12538,-14.175170000000001
O,-1.58737,1.59737,-15.702630000000001
H,-1.3501000000000012,2.4974,-15.92596
H,-1.0288900000000005,1.05638,-16.2609
O,-0.9842900000000014,0.99429,-13.061300000000001
H,-1.792250000000001,0.62425,-12.705630000000001
H,-1.1954600000000006,1.20109,-13.971720000000001
O,-4.2287,0.99429,-16.30571
H,-4.5795200000000005,0.61741,-15.498790000000001
H,-3.317870000000001,1.20212,-16.09733
O,-0.9268900000000002,4.22094,-16.32287
H,-1.7189700000000006,4.59514,-16.708650000000002
H,-0.2850999999999999,4.23351,-17.03293
O,-7.04763,7.05763,-15.702630000000001
H,-7.294130000000001,6.14631,-15.86063
H,-7.271100000000001,7.21098,-14.784600000000001
O,-4.4063,7.66071,-16.30571
H,-5.31578,7.45618,-16.08836
H,-4.04438,8.03033,-15.500340000000001
O,-7.708110000000001,4.43406,-16.32287
H,-6.916030000000001,4.05986,-16.708650000000002
H,-8.3499,4.42149,-17.03293
O,-5.9148700000000005,2.73013,-2.720130000000001
H,-5.760240000000001,2.95616,-1.8029400000000013
H,-6.83075,2.96231,-2.8734
O,-5.31179,3.33321,-0.07880000000000109
H,-4.613810000000001,3.98809,-0.06516000000000233
H,-4.9119600000000005,2.54848,0.2961199999999984
O,-5.254390000000001,0.10656,-3.3403800000000015
H,-6.06044,-0.26461,-3.699200000000001
H,-5.48142,1.01145,-3.12622
O,-14.569870000000002,11.38513,-2.720130000000001
H,-14.343710000000002,10.46771,-2.8732000000000006
H,-14.343710000000002,11.5382,-1.8027100000000011
O,-13.966790000000001,11.98821,-0.07880000000000109
H,-13.566960000000002,11.20348,0.2961199999999984
H,-13.268810000000002,12.64309,-0.06516000000000233
O,-17.2112,11.98821,-3.3232100000000013
H,-17.56202,12.36509,-2.5162900000000015
H,-16.30037,11.78038,-3.1148300000000013
O,-2.720130000000001,5.92487,-2.720130000000001
H,-2.945640000000001,6.8274,-2.9455300000000015
H,-3.2832800000000013,5.38993,-3.279530000000001
O,-3.3232100000000013,5.32179,-0.07880000000000109
H,-3.6928300000000007,6.12716,0.28312000000000026
H,-3.1186800000000012,5.53914,-0.9882799999999996
O,-0.07880000000000109,5.32179,-3.3232100000000013
H,0.28312000000000026,6.12716,-3.6928300000000007
H,-0.9882799999999996,5.53914,-3.1186800000000012
O,-11.37513,14.57987,-2.720130000000001
H,-10.45781,14.43143,-2.9497300000000006
H,-11.536930000000002,15.49319,-2.95655
O,-11.97821,13.97679,-0.07880000000000109
H,-11.767040000000001,14.18359,-0.9892199999999995
H,-11.170250000000001,13.60675,0.27686999999999884
O,-12.035610000000002,17.20344,-3.3403800000000015
H,-11.24353,17.57764,-3.7261500000000005
H,-12.6774,17.21601,-4.05044
O,-14.569870000000002,2.73013,-11.37513
H,-15.487720000000001,2.87516,-11.60482
H,-14.40498,1.81708,-11.61045
O,-17.2112,3.33321,-11.97821
H,-17.65044,3.60538,-11.172460000000001
H,-17.66827,2.53489,-12.24281
O,-13.90939,0.10656,-11.99538
H,-13.51293,-0.27759,-11.21341
H,-13.21381,0.08463,-12.65258
O,-14.569870000000002,14.57987,-5.9148700000000005
H,-14.34783,14.35267,-6.8178100000000015
H,-14.00629,14.01991,-5.380970000000001
O,-17.2112,13.97679,-5.31179
H,-16.29204,14.16571,-5.5007100000000015
H,-17.18301,13.30024,-4.635240000000001
O,-13.90939,17.20344,-5.2946300000000015
H,-14.136420000000001,16.29855,-5.508790000000001
H,-14.715440000000001,17.57461,-4.93581
O,-2.720130000000001,2.73013,-5.9148700000000005
H,-1.8022800000000014,2.87516,-5.685180000000001
H,-2.885020000000001,1.81707,-5.679550000000001
O,-0.07880000000000109,3.33321,-5.31179
H,0.27627999999999986,3.73917,-6.1025800000000014
H,-0.06589999999999918,4.03138,-4.65709
O,-3.380610000000001,0.10656,-5.2946300000000015
H,-4.022400000000001,0.09399,-4.584570000000001
H,-2.5885300000000004,-0.26764,-4.908850000000001
O,-2.720130000000001,14.57987,-11.37513
H,-1.8032599999999999,14.35765,-11.537
H,-2.85858,14.36965,-10.451620000000002
O,-0.07880000000000109,13.97679,-11.97821
H,0.2961199999999984,14.76152,-12.37804
H,-0.06516000000000233,13.32191,-12.676190000000002
O,-3.380610000000001,17.20344,-11.99538
H,-4.042070000000001,17.16582,-12.686240000000002
H,-3.1774700000000013,16.28711,-11.80747
O,-11.37513,2.73013,-14.569870000000002
H,-11.93579,3.27049,-14.01318
H,-11.6119,1.82983,-14.347090000000001
O,-11.97821,3.33321,-17.2112
H,-11.77368,3.11586,-16.30172
H,-12.347830000000002,2.52784,-17.57312
O,-12.035610000000002,0.10656,-13.94963
H,-11.23089,-0.33586,-13.679580000000001
H,-12.29776,-0.34182,-14.75366
O,-14.569870000000002,5.92487,-14.569870000000002
H,-15.473170000000001,5.70085,-14.346050000000002
H,-14.036840000000002,5.35892,-14.011460000000001
O,-13.966790000000001,5.32179,-17.2112
H,-13.29024,4.64524,-17.18301
H,-14.155710000000001,5.51071,-16.29204
O,-17.2112,5.32179,-13.966790000000001
H,-17.2241,4.62362,-13.312090000000001
H,-17.56628,4.91583,-14.75758
O,-2.720130000000001,11.38513,-14.569870000000002
H,-2.946290000000001,10.46771,-14.4168
H,-2.946290000000001,11.5382,-15.487290000000002
O,-3.3232100000000013,11.98821,-17.2112
H,-3.97644,12.68772,-17.22531
H,-2.5337500000000013,12.38972,-17.5742
O,-0.07880000000000109,11.98821,-13.966790000000001
H,-0.9896300000000018,11.78038,-14.175170000000001
H,0.2720199999999977,12.36509,-14.773710000000001
O,-5.9148700000000005,14.57987,-14.569870000000002
H,-6.81766,14.35492,-14.34492
H,-5.380550000000001,14.0183,-14.008280000000001
O,-5.31179,13.97679,-17.2112
H,-4.942170000000001,14.78216,-17.57312
H,-5.51632,14.19414,-16.30172
O,-5.254390000000001,17.20344,-13.94963
H,-6.06044,17.57461,-13.590810000000001
H,-5.48142,16.29855,-14.16379
O,-17.3,0.0,-17.3
H,-17.835240000000002,-0.53524,-17.88588
H,-16.76476,0.53524,-17.88588
O,-12.97252,4.31665,-12.98329
H,-12.438580000000002,4.85453,-12.39863
H,-13.509070000000001,3.78405,-12.3962
O,-8.645000000000001,8.655,-17.3
H,-8.05912,9.19024,-17.835240000000002
H,-8.05912,8.11976,-16.76476
O,-17.3,8.655,-8.645000000000001
H,-16.76476,9.24088,-9.180240000000001
H,-17.835240000000002,9.24088,-8.109760000000001
O,-8.645000000000001,0.0,-8.645000000000001
H,-9.180240000000001,-0.53524,-9.23088
H,-8.109760000000001,0.53524,-9.23088
O,-4.3174800000000015,12.99335,-12.98329
H,-3.7316200000000013,13.52462,-12.44408
H,-3.731630000000001,12.45413,-13.51457
O,-12.97252,12.99335,-4.306710000000001
H,-12.43593,13.52592,-3.7196300000000004
H,-13.50642,12.45544,-3.7220400000000016
O,-4.3174800000000015,4.31665,-4.306700000000001
H,-4.85407,3.72957,-3.77412
H,-3.783570000000001,3.73198,-4.844600000000002
O,5.92487,5.92487,-11.37513
H,5.75998,6.83792,-11.61045
H,6.84272,5.77984,-11.60482
O,5.32179,5.32179,-8.7338
H,5.53914,5.52632,-9.64328
H,6.12716,4.95217,-8.37188
O,7.66071,4.2387,-7.65071
H,8.03033,4.60062,-6.84534
H,7.45618,3.32922,-7.43336
O,9.64929,4.2387,-9.63929
H,8.95131,4.25234,-8.98441
H,9.24946,4.61362,-10.42402
O,8.5662,5.32179,-11.97821
H,8.58169,4.66966,-12.678720000000002
H,8.94432,6.1074,-12.373270000000002
O,4.2387,7.66071,-7.65071
H,4.60062,6.85534,-8.020330000000001
H,3.32922,7.44336,-7.44618
O,4.20371,9.63809,-9.650110000000002
H,4.22695,8.98285,-8.952720000000001
H,4.58643,10.42187,-9.25585
O,5.26439,8.54844,-11.99538
H,4.8662,8.92706,-11.211590000000001
H,4.56904,8.57135,-12.652800000000001
O,7.59104,9.68721,-13.047340000000002
H,6.78722,9.29891,-12.701880000000001
H,7.39129,9.87671,-13.964080000000001
O,9.65672,7.66856,-13.0366
H,9.00013,8.36495,-13.02358
H,10.44563,8.07583,-12.67885
O,11.38513,11.38513,-11.37513
H,11.60951,11.60961,-10.472080000000002
H,11.94514,11.94889,-11.90879
O,11.98821,11.98821,-8.7338
H,11.1903,12.26079,-8.28073
H,12.26079,11.1903,-8.28073
O,9.64929,13.0713,-7.65071
H,8.97274,13.09949,-8.32726
H,9.83821,13.99046,-7.461790000000001
O,7.66071,13.0713,-9.63929
H,8.03033,12.70938,-10.44466
H,7.45618,13.98078,-9.85664
O,8.7438,11.98821,-11.97821
H,9.65123,11.75854,-11.77809
H,8.36822,11.18681,-12.3428
O,13.0713,9.64929,-7.65071
H,12.71605,9.23914,-6.862160000000001
H,13.06858,8.95167,-8.30611
O,13.10629,7.6719,-9.650110000000002
H,14.01431,7.44697,-9.85293
H,12.73716,6.86979,-9.28053
O,12.04561,8.76156,-11.99538
H,11.82119,9.66486,-11.77196
H,12.40739,8.39732,-11.1875
O,5.92487,11.38513,-5.9148700000000005
H,5.68711,10.48536,-5.690990000000001
H,5.36855,11.92674,-5.35505
O,5.32179,11.98821,-8.5562
H,6.12716,12.35783,-8.91812
H,5.53914,11.78368,-7.64672
O,8.5662,11.98821,-5.31179
H,8.92812,12.35783,-6.11716
H,7.65672,11.78368,-5.52914
O,5.26439,8.76156,-5.2946300000000015
H,4.56555,8.73596,-4.641020000000001
H,4.87305,8.37812,-6.0795200000000005
O,7.59104,7.62279,-4.242660000000001
H,7.87445,6.83584,-4.70809
H,6.79843,7.90076,-4.70172
O,9.65672,9.64144,-4.253400000000001
H,8.95375,8.99183,-4.2613900000000005
H,9.25796,10.43107,-4.619060000000001
O,11.38513,5.92487,-5.9148700000000005
H,11.62289,6.82464,-5.690990000000001
H,11.94145,5.38326,-5.35505
O,11.98821,5.32179,-8.5562
H,11.77086,5.52632,-7.64672
H,11.18284,4.95217,-8.91812
O,8.7438,5.32179,-5.31179
H,9.66128,5.51484,-5.504660000000001
H,8.77794,4.64916,-4.63162
O,12.04561,8.54844,-5.2946300000000015
H,11.25391,8.92365,-4.90906
H,12.69038,8.57004,-4.5875
O,15.71263,15.71263,-1.58737
H,14.79521,15.93879,-1.4343000000000004
H,15.8657,15.93879,-2.50479
O,16.31571,16.31571,-4.2287
H,16.71554,15.53098,-4.603620000000001
H,17.01369,16.97059,-4.24234
O,13.0713,16.31571,-0.9842900000000014
H,12.71622,16.72167,-1.7750800000000009
H,13.0584,17.01388,-0.3295999999999992
O,16.37311,13.08906,-0.9671200000000013
H,17.03457,13.12668,-0.2762600000000006
H,16.16997,14.00539,-1.15503
O,10.25237,10.25237,-1.58737
H,10.10154,10.02603,-2.50511
H,11.16961,10.02692,-1.4322100000000013
O,13.97679,8.5662,-3.3232100000000013
H,13.70421,9.01927,-2.5253000000000014
H,14.7747,9.01927,-3.595790000000001
O,12.8937,9.64929,-0.9842900000000014
H,13.26862,10.43402,-0.58446
H,12.90734,8.99441,-0.2863100000000003
O,8.53121,13.9656,-3.3123900000000006
H,8.89891,13.5635,-2.525400000000001
H,8.55663,13.27135,-3.970880000000001
O,9.59189,12.87594,-0.9671200000000013
H,10.39794,13.24711,-0.6082999999999998
H,9.81892,11.97105,-1.181280000000001
O,15.71263,10.25237,-7.04763
H,14.79478,10.10734,-7.277320000000001
H,15.87752,11.16543,-7.282950000000001
O,16.31571,9.64929,-4.4063
H,16.11118,9.86664,-5.31578
H,16.68533,10.45466,-4.04438
O,16.37311,12.87594,-7.667870000000001
H,15.57951,13.33442,-7.943980000000002
H,16.64109,13.32245,-6.86472
O,14.04646,14.01471,-8.719840000000001
H,13.35308,13.35482,-8.717400000000001
H,13.63522,14.7963,-8.350750000000001
O,10.25237,15.71263,-7.04763
H,11.15567,15.93656,-7.271560000000001
H,9.71933,16.27481,-7.609810000000001
O,9.64929,16.31571,-4.4063
H,9.27152,15.5136,-4.045540000000001
H,9.85323,16.09707,-5.315610000000001
O,12.8937,16.31571,-7.65071
H,12.9066,17.01388,-8.30541
H,13.24878,16.72167,-6.859920000000001
O,7.05763,7.05763,-1.58737
H,7.26711,7.27823,-2.4949400000000015
H,7.62476,7.62521,-1.0654000000000003
O,3.33321,8.7438,-3.3232100000000013
H,3.60579,8.29073,-2.5253000000000014
H,2.5353,8.29073,-3.595790000000001
O,4.4163,7.66071,-0.9842900000000014
H,4.05438,6.85534,-0.6146700000000003
H,5.32578,7.44336,-1.1888199999999998
O,8.77879,3.34441,-3.3123900000000006
H,8.33196,3.61954,-2.511840000000001
H,8.31747,2.55096,-3.5841400000000014
O,7.71811,4.43406,-0.9671200000000013
H,6.91206,4.06289,-0.6082999999999998
H,7.49108,5.33895,-1.181280000000001
O,1.59737,1.59737,-1.58737
H,1.43248,2.51042,-1.3520500000000002
H,2.51522,1.45234,-1.3576800000000002
O,0.99429,0.99429,-4.2287
H,0.62467,1.79966,-4.590620000000001
H,1.19882,1.21164,-3.3192200000000014
O,4.2387,0.99429,-0.9842900000000014
H,4.59378,0.58833,-1.7750800000000009
H,4.2516,0.29612,-0.3295999999999992
O,0.93689,4.22094,-0.9671200000000013
H,1.74161,4.66336,-0.6970700000000001
H,0.67474,4.66932,-1.7711500000000004
O,7.05763,1.59737,-7.04763
H,7.59067,1.03519,-7.609810000000001
H,6.15433,1.37344,-7.271560000000001
O,7.66071,0.99429,-4.4063
H,8.33726,0.31774,-4.43449
H,7.47179,1.18321,-5.325460000000001
O,4.4163,0.99429,-7.65071
H,3.95982,1.79483,-7.909560000000001
H,3.98001,0.71929,-6.8443200000000015
O,3.32578,3.34106,-8.709100000000001
H,4.00494,4.01486,-8.74023
H,3.13755,3.14743,-9.62742
O,1.59737,7.05763,-7.04763
H,1.3601,6.1576,-7.2709600000000005
H,1.03889,7.59862,-7.6059
O,0.99429,7.66071,-4.4063
H,1.18321,7.47179,-5.325460000000001
H,0.31774,8.33726,-4.43449
O,0.93689,4.43406,-7.667870000000001
H,1.73034,4.05962,-8.05058
H,0.29735,4.42012,-8.37992
O,7.05763,15.71263,-10.242370000000001
H,6.14021,15.93879,-10.089300000000001
H,7.2107,15.93879,-11.159790000000001
O,7.66071,16.31571,-12.883700000000001
H,8.35869,16.97059,-12.89734
H,8.06054,15.53098,-13.25862
O,4.4163,16.31571,-9.63929
H,4.03818,15.5301,-9.24423
H,4.40081,16.96784,-8.938780000000001
O,8.7438,13.97679,-13.966790000000001
H,8.7309,13.27862,-13.312090000000001
H,8.38872,13.57083,-14.75758
O,3.32578,13.96894,-8.580900000000002
H,2.53558,13.56369,-8.938080000000001
H,3.97867,13.269,-8.58802
O,1.59737,10.25237,-10.242370000000001
H,2.51469,10.10393,-10.01277
H,1.43557,11.16569,-10.00595
O,0.99429,9.64929,-12.883700000000001
H,1.19882,9.86664,-11.97422
H,0.62467,10.45466,-13.24562
O,3.33321,8.5662,-13.966790000000001
H,3.11586,7.65672,-14.171320000000001
H,2.52784,8.92812,-13.59717
O,0.93689,12.87594,-9.62212
H,0.54043,13.26009,-10.40409
H,0.24131,12.89787,-8.964920000000001
O,7.05763,10.25237,-15.702630000000001
H,7.59067,9.69019,-16.26481
H,6.15433,10.02844,-15.92656
O,4.4163,9.64929,-16.30571
H,4.40266,8.95131,-16.96059
H,4.04138,9.24946,-15.520980000000002
O,7.71811,12.87594,-16.32287
H,8.37957,12.83832,-17.013730000000002
H,7.51497,11.95961,-16.13497
O,1.59737,15.71263,-15.702630000000001
H,1.37344,15.93656,-14.799330000000001
H,1.03519,16.27481,-16.23567
O,0.99429,16.31571,-13.061300000000001
H,1.78375,16.71722,-12.6983
H,0.34106,17.01522,-13.04719
O,4.2387,16.31571,-16.30571
H,3.32922,16.09836,-16.10118
H,4.60062,15.51034,-16.675330000000002
O,0.93689,13.08906,-16.32287
H,1.16392,13.99395,-16.108710000000002
H,1.74294,12.71789,-16.68169
O,15.71263,7.05763,-10.242370000000001
H,15.93656,7.28156,-11.14567
H,16.27481,7.61981,-9.709330000000001
O,16.31571,7.66071,-12.883700000000001
H,16.71554,6.87598,-13.25862
H,17.01369,8.31559,-12.89734
O,13.97679,8.7438,-13.966790000000001
H,14.76322,8.36955,-13.569680000000002
H,13.32694,8.73773,-13.26402
O,16.37311,4.43406,-9.62212
H,16.13596,5.33719,-9.8327
H,15.57173,4.05295,-9.26326
O,14.04646,3.29529,-8.570160000000001
H,13.36439,3.96665,-8.55296
H,14.22237,3.10822,-7.648050000000001
O,10.25237,1.59737,-10.242370000000001
H,11.16979,1.4443,-10.016210000000001
H,10.0993,2.51479,-10.016210000000001
O,9.64929,0.99429,-12.883700000000001
H,9.85382,1.21164,-11.97422
H,9.27967,1.79966,-13.24562
O,12.8937,0.99429,-9.63929
H,13.32906,0.71297,-10.444
H,13.36996,1.78001,-9.37085
O,8.5662,3.33321,-13.966790000000001
H,8.91702,3.71009,-14.773710000000001
H,7.65537,3.12538,-14.175170000000001
O,15.71263,1.59737,-15.702630000000001
H,15.9499,2.4974,-15.92596
H,16.27111,1.05638,-16.2609
O,16.31571,0.99429,-13.061300000000001
H,15.50775,0.62425,-12.705630000000001
H,16.10454,1.20109,-13.971720000000001
O,13.0713,0.99429,-16.30571
H,12.72048,0.61741,-15.498790000000001
H,13.98213,1.20212,-16.09733
O,16.37311,4.22094,-16.32287
H,15.58103,4.59514,-16.708650000000002
H,17.0149,4.23351,-17.03293
O,10.25237,7.05763,-15.702630000000001
H,10.00587,6.14631,-15.86063
H,10.0289,7.21098,-14.784600000000001
O,12.8937,7.66071,-16.30571
H,11.98422,7.45618,-16.08836
H,13.25562,8.03033,-15.500340000000001
O,9.59189,4.43406,-16.32287
H,10.38397,4.05986,-16.708650000000002
H,8.9501,4.42149,-17.03293
O,11.38513,2.73013,-2.720130000000001
H,11.53976,2.95616,-1.8029400000000013
H,10.46925,2.96231,-2.8734
O,11.98821,3.33321,-0.07880000000000109
H,12.68619,3.98809,-0.06516000000000233
H,12.38804,2.54848,0.2961199999999984
O,12.04561,0.10656,-3.3403800000000015
H,11.23956,-0.26461,-3.699200000000001
H,11.81858,1.01145,-3.12622
O,2.73013,11.38513,-2.720130000000001
H,2.95629,10.46771,-2.8732000000000006
H,2.95629,11.5382,-1.8027100000000011
O,3.33321,11.98821,-0.07880000000000109
H,3.73304,11.20348,0.2961199999999984
H,4.03119,12.64309,-0.06516000000000233
O,0.0888,11.98821,-3.3232100000000013
H,-0.26202,12.36509,-2.5162900000000015
H,0.99963,11.78038,-3.1148300000000013
O,14.57987,5.92487,-2.720130000000001
H,14.35436,6.8274,-2.9455300000000015
H,14.01672,5.38993,-3.279530000000001
O,13.97679,5.32179,-0.07880000000000109
H,13.60717,6.12716,0.28312000000000026
H,14.18132,5.53914,-0.9882799999999996
O,17.2212,5.32179,-3.3232100000000013
H,17.58312,6.12716,-3.6928300000000007
H,16.31172,5.53914,-3.1186800000000012
O,5.92487,14.57987,-2.720130000000001
H,6.84219,14.43143,-2.9497300000000006
H,5.76307,15.49319,-2.95655
O,5.32179,13.97679,-0.07880000000000109
H,5.53296,14.18359,-0.9892199999999995
H,6.12975,13.60675,0.27686999999999884
O,5.26439,17.20344,-3.3403800000000015
H,6.05647,17.57764,-3.7261500000000005
H,4.6226,17.21601,-4.05044
O,2.73013,2.73013,-11.37513
H,1.81228,2.87516,-11.60482
H,2.89502,1.81708,-11.61045
O,0.0888,3.33321,-11.97821
H,-0.35044,3.60538,-11.172460000000001
H,-0.36827,2.53489,-12.24281
O,3.39061,0.10656,-11.99538
H,3.78707,-0.27759,-11.21341
H,4.08619,0.08463,-12.65258
O,2.73013,14.57987,-5.9148700000000005
H,2.95217,14.35267,-6.8178100000000015
H,3.29371,14.01991,-5.380970000000001
O,0.0888,13.97679,-5.31179
